0	4.18879	0.0132577	0.0132171	1.02	0	51898
1	4.1889	0.0575415	0.0446549	1.08169	4808.24	52038.1
2	4.18974	0.130333	0.0966938	1.18776	4380.44	51643.4
3	4.1905	0.180132	0.139548	1.26865	1944.87	52434.3
4	4.19118	0.208517	0.163648	1.31622	549.154	51979.9
5	4.19126	0.226531	0.173921	1.34335	91.0168	52340.2
6	4.1916	0.232887	0.177862	1.35323	15.802	52318.8
7	4.1916	0.232837	0.179009	1.35403	7.10329	52346.6
8	4.19139	0.22365	0.179265	1.34413	90.5826	52074.5
9	4.19131	0.205924	0.179088	1.32453	142.772	52181.2
10	4.19102	0.192052	0.17664	1.30753	146.396	51971.3
11	4.19081	0.183601	0.172939	1.29563	81.973	52266.7
12	4.19065	0.174561	0.168144	1.28237	95.4723	51995.4
13	4.19035	0.167101	0.161475	1.26961	112.197	52273.5
14	4.19021	0.159084	0.154215	1.25593	82.0724	51928.4
15	4.19001	0.151783	0.149353	1.24474	74.8299	52256.8
16	4.18988	0.145103	0.144407	1.23422	24.8715	51807.3
17	4.18987	0.144258	0.142099	1.23178	3.39611	51819.2
18	4.18975	0.145915	0.140972	1.23281	36.6982	51719.2
19	4.18975	0.152073	0.139589	1.23851	98.2039	51801.2
20	4.18963	0.162081	0.141041	1.25025	24.5137	51759.6
21	4.1897	0.166253	0.142029	1.2554	36.7481	51939.5
22	4.18955	0.17103	0.141662	1.2603	83.2093	51733.8
23	4.18969	0.176319	0.143144	1.267	56.5307	51870.8
24	4.18976	0.176471	0.144683	1.26822	17.2936	52153.3
25	4.18966	0.171688	0.14515	1.26338	28.0492	51958.9
26	4.18968	0.164501	0.143522	1.25453	49.7112	52022.2
27	4.1895	0.153399	0.140829	1.24077	64.6567	51798.6
28	4.18954	0.148726	0.137834	1.23375	37.519	51908.9
29	4.18945	0.14365	0.135481	1.22675	25.5673	51834.9
30	4.18944	0.141059	0.131588	1.22142	23.5567	51894
31	4.18936	0.139575	0.127971	1.21748	30.5458	51985.6
32	4.18912	0.140263	0.126828	1.21747	25.6727	51859.2
33	4.18929	0.145895	0.12894	1.22486	52.4839	52051.7
34	4.18935	0.15627	0.131322	1.23753	121.644	52005.9
