0	4.18879	0.0132577	0.0132171	1.02	0	51898
1	4.1893	0.0783929	0.0615249	1.11262	9944.89	51741.3
2	4.19075	0.183337	0.139757	1.27224	9854.82	52268.1
3	4.19267	0.264207	0.206954	1.41012	5468.37	52607.5
4	4.19403	0.330638	0.244469	1.51594	2107.85	52917.8
5	4.19503	0.375793	0.265073	1.586	833.797	53284.9
6	4.19568	0.408608	0.278309	1.63631	331.187	53424.7
7	4.19589	0.428308	0.28395	1.66465	157.981	53374
8	4.19606	0.428146	0.289009	1.66938	56.5693	53431.4
9	4.19624	0.426472	0.293704	1.67201	31.4899	53524.8
10	4.19639	0.427144	0.296943	1.67598	43.8924	53573.4
11	4.19653	0.439729	0.298507	1.69231	28.6114	53706.3
12	4.19652	0.458344	0.300682	1.71639	15.9146	53695.3
13	4.19648	0.463265	0.301179	1.72268	6.60026	53788.3
14	4.19655	0.462804	0.302712	1.7237	23.7136	53783.6
15	4.19673	0.461788	0.305894	1.72573	40.6302	53820.9
16	4.19679	0.460275	0.308003	1.7261	20.1599	53875.4
17	4.19685	0.456304	0.309852	1.72329	11.2594	53830.1
18	4.19689	0.455974	0.310827	1.72389	0.663558	53823.1
19	4.1969	0.455868	0.311194	1.72414	0.0742209	53823.7
20	4.19691	0.45581	0.311191	1.72407	0.0054475	53823.9
21	4.19692	0.455796	0.311318	1.72418	0.292022	53828.1
22	4.19687	0.456072	0.311414	1.72461	3.00151	53835.7
23	4.19686	0.455536	0.312111	1.72468	3.5066	53863
24	4.19693	0.454273	0.314356	1.72548	16.8771	53872
25	4.19702	0.453244	0.317915	1.72791	24.8606	53948.9
26	4.197	0.455772	0.319598	1.73265	10.6475	54107.1
27	4.19702	0.462119	0.32037	1.741	6.64026	53958.5
28	4.19701	0.462306	0.32178	1.74269	6.54248	53971
29	4.19699	0.45969	0.322382	1.74019	3.52368	54020.3
30	4.19701	0.459784	0.324146	1.74214	13.694	54012.3
31	4.19702	0.45723	0.326787	1.74184	9.91018	53896.3
32	4.19696	0.456207	0.326683	1.7405	11.2681	53888.7
33	4.19694	0.455877	0.327256	1.74071	2.12836	53902
34	4.19692	0.45631	0.327327	1.7413	4.30356	53901.2
35	4.19693	0.455297	0.327714	1.74049	1.54085	53915.8
36	4.19694	0.454966	0.328058	1.74045	0.381579	53911.1
37	4.19694	0.454803	0.328053	1.74025	0.344471	53912.3
38	4.19694	0.45487	0.328085	1.74036	0.265432	53909.3
39	4.19695	0.454192	0.328337	1.73981	2.9941	53919.8
40	4.19695	0.454216	0.329013	1.74055	1.90821	53960.3
41	4.19693	0.454051	0.328905	1.74024	4.11993	53949
42	4.19687	0.453724	0.328991	1.73994	10.6217	53962.9
43	4.19685	0.453612	0.329656	1.74049	9.02457	53961.9
44	4.19678	0.447931	0.329957	1.734	14.2547	53896.6
45	4.19668	0.443082	0.331003	1.72928	34.1107	53983.1
46	4.19674	0.439043	0.33301	1.72652	4.11231	53908.8
47	4.19672	0.439192	0.332815	1.72649	0.933408	53925.5
48	4.19673	0.438508	0.33294	1.7258	0.0842024	53922
49	4.19671	0.437797	0.332946	1.72496	6.24758	53953.7
50	4.19664	0.432729	0.332983	1.71891	2.65696	53871.2
51	4.19665	0.433629	0.334111	1.72116	2.65796	53852.2
52	4.19666	0.433819	0.334095	1.72137	0.531367	53839
53	4.19664	0.434484	0.334277	1.72236	2.9996	53835.7
54	4.19664	0.440971	0.334412	1.73028	3.19644	53884.8
55	4.19653	0.445844	0.334901	1.73665	31.0998	53961.3
56	4.19665	0.45515	0.335235	1.74817	19.8306	53990.5
57	4.19657	0.464944	0.335855	1.7606	8.72852	53953.4
58	4.19664	0.475421	0.336209	1.77356	21.6308	54142.6
59	4.19651	0.484518	0.336507	1.78482	11.8094	54110.6
60	4.19658	0.486583	0.33707	1.78791	4.42352	54067.2
61	4.19654	0.490234	0.337512	1.79278	10.0296	54016.9
62	4.1966	0.493665	0.337494	1.79688	4.6458	54125.3
63	4.19655	0.494354	0.337662	1.79789	37.1952	54082.8
64	4.19652	0.492137	0.338235	1.79585	11.0599	54153
65	4.19652	0.485255	0.338765	1.78813	30.0684	54118.4
66	4.19651	0.474858	0.33964	1.77655	8.97392	54198.8
67	4.19642	0.462428	0.339816	1.76177	25.7563	54095
68	4.19643	0.453322	0.340722	1.75175	19.8112	54090.7
69	4.19643	0.455402	0.341377	1.75495	1.37659	54070.1
70	4.19644	0.454958	0.341521	1.75457	0.33071	54070.2
71	4.19643	0.455122	0.341448	1.75469	0.902755	54070.7
72	4.19636	0.455453	0.341419	1.75506	2.23346	54090.6
73	4.19634	0.456545	0.341642	1.75661	0.424137	54037.5
74	4.19632	0.456947	0.341674	1.75713	0.985686	54040.6
75	4.19633	0.456616	0.341739	1.7568	0.193046	54043
76	4.19633	0.456693	0.34178	1.75694	0.407672	54029.4
77	4.19629	0.458002	0.341907	1.75865	2.18308	53994.4
78	4.19635	0.460568	0.342206	1.76206	0.518798	54148.1
79	4.19637	0.461774	0.342166	1.76347	0.878793	54095.7
80	4.19637	0.464087	0.342375	1.76649	4.79618	54052.9
81	4.19631	0.466477	0.342598	1.76961	0.833398	54001.1
82	4.19634	0.469161	0.342722	1.77298	1.17343	54138.9
83	4.19636	0.472393	0.342798	1.77696	1.02673	54056.3
84	4.19635	0.473178	0.342918	1.77804	0.594162	54041.3
85	4.19635	0.472618	0.342852	1.77729	4.15157	54032.1
86	4.19636	0.470697	0.342869	1.77499	4.84776	54071
87	4.19628	0.465554	0.342729	1.76864	3.95885	54168.4
88	4.19629	0.460897	0.342638	1.76292	4.9654	54106.6
89	4.1963	0.46075	0.343345	1.76349	4.95273	54114.2
90	4.1963	0.460826	0.343661	1.76392	1.48603	54121.5
91	4.19628	0.46028	0.343453	1.76304	1.13611	54149.6
92	4.19627	0.460298	0.343676	1.7633	0.872733	54125.3
93	4.19626	0.460376	0.343806	1.76353	0.580626	54147.8
