0	4.18879	0.0132577	0.0132171	1.02	0	51898
1	4.18856	0.00643748	0.00818619	1.01057	235.661	51428.4
2	4.18859	-0.0096051	-0.00466188	0.988092	433.457	51419.2
3	4.18839	-0.0238928	-0.0199745	0.966455	183.619	51494.2
4	4.18872	-0.0303475	-0.0278073	0.956356	45.1584	51848.9
5	4.18865	-0.0311561	-0.0301324	0.954464	14.9074	51885.4
6	4.18823	-0.0238529	-0.0271039	0.963095	347.404	51404
7	4.18832	0.00345657	-0.0159016	0.995541	507.067	51619.8
8	4.18809	0.021699	-0.0108023	1.01621	24.9458	51460.1
9	4.18816	0.0103125	-0.00990904	1.00533	218.252	52101.1
10	4.1882	-0.00870967	-0.0140504	0.984375	221.278	52238
11	4.18838	-0.0199812	-0.0214514	0.969619	69.5903	52144.5
12	4.18826	-0.0241243	-0.0253503	0.963661	15.3508	51940.9
13	4.18825	-0.0244215	-0.0260764	0.963022	6.68443	51881.9
14	4.18828	-0.0200348	-0.0253022	0.967722	90.7269	52141.8
15	4.18801	-0.00680234	-0.0218419	0.982468	201.109	51832.8
16	4.18801	0.00682027	-0.0140108	0.999816	232.657	51856.2
17	4.18829	0.0160149	-0.00185062	1.01508	141.591	51746.4
18	4.18815	0.0209558	0.00408335	1.02304	12.5228	51469.5
19	4.18819	0.0203369	0.00513992	1.02297	16.3167	51497.5
20	4.18828	0.0142701	0.00303149	1.01581	261.27	51843.3
