0	0.782169	0.0199994	0.99
1	0.782179	0.0199345	0.990047
2	0.782181	0.0198705	0.990085
3	0.78218	0.0199011	0.990089
4	0.782179	0.0199626	0.99008
5	0.782179	0.0199996	0.990079
6	0.782179	0.020029	0.990081
7	0.782179	0.0200634	0.990086
8	0.782179	0.0200992	0.99009
9	0.782178	0.0201245	0.990095
10	0.782178	0.0201559	0.990099
11	0.782178	0.020191	0.990101
12	0.782178	0.0202146	0.990099
13	0.782177	0.0202416	0.990097
14	0.782177	0.0202764	0.990092
15	0.782179	0.0203069	0.990085
16	0.78218	0.0203468	0.990076
17	0.782181	0.0203868	0.990068
18	0.782182	0.0204185	0.990058
19	0.782185	0.0204587	0.990045
20	0.782187	0.0205009	0.99003
21	0.782183	0.0205347	0.990015
22	0.782186	0.0205754	0.990001
23	0.782188	0.0206172	0.98999
24	0.782191	0.0206545	0.989971
25	0.782194	0.0206939	0.989949
26	0.782197	0.020737	0.989926
27	0.782194	0.0207761	0.989907
28	0.782196	0.0207998	0.989893
29	0.782199	0.0208275	0.989881
30	0.782203	0.0208709	0.989863
31	0.782205	0.020916	0.989844
32	0.782203	0.0209454	0.989826
33	0.782204	0.0209644	0.989813
34	0.782207	0.0209865	0.989806
35	0.782209	0.0210176	0.989797
36	0.782212	0.0210521	0.989782
37	0.782214	0.0210748	0.989769
38	0.782215	0.021101	0.989757
39	0.782217	0.0211324	0.989747
40	0.782214	0.0211622	0.989738
41	0.782215	0.0211812	0.989734
42	0.782215	0.0211885	0.989735
43	0.782217	0.0212056	0.989734
44	0.782218	0.0212373	0.989729
45	0.782218	0.0212724	0.989722
46	0.782219	0.0212964	0.989716
47	0.78222	0.0213111	0.989709
48	0.78222	0.0213249	0.989705
49	0.782221	0.0213443	0.989702
50	0.782222	0.0213688	0.989697
51	0.782222	0.0213899	0.989693
52	0.782223	0.0214011	0.989689
53	0.782219	0.0214136	0.989686
54	0.782219	0.0214322	0.989686
55	0.782219	0.0214531	0.989687
56	0.782221	0.0214723	0.989687
57	0.782219	0.021489	0.989682
58	0.782219	0.0214989	0.989677
59	0.78222	0.0214997	0.989673
60	0.78222	0.0215023	0.98967
61	0.782219	0.0215107	0.989671
62	0.782219	0.0215218	0.989675
63	0.782219	0.0215346	0.989679
64	0.782219	0.0215484	0.98968
65	0.782219	0.0215611	0.989678
66	0.782219	0.0215714	0.989676
67	0.782222	0.0216438	0.989674
68	0.782224	0.021768	0.989669
69	0.782227	0.0218657	0.989665
70	0.782229	0.0219446	0.989661
71	0.782231	0.0220153	0.989656
72	0.782233	0.0220808	0.989652
73	0.782234	0.0221421	0.989647
74	0.782236	0.0222026	0.989644
75	0.782237	0.022262	0.98964
76	0.782238	0.0223179	0.989638
77	0.782239	0.0223706	0.989636
78	0.782239	0.0224203	0.989636
79	0.78224	0.0224619	0.989635
80	0.78224	0.022501	0.989636
81	0.78224	0.022543	0.989638
82	0.782241	0.0225737	0.989638
83	0.782241	0.0226106	0.989639
84	0.782241	0.0226394	0.98964
85	0.782242	0.0226735	0.98964
86	0.782241	0.0226939	0.989642
87	0.782242	0.0227286	0.989642
88	0.782237	0.0227346	0.989645
89	0.782235	0.0227481	0.98965
90	0.782236	0.0227726	0.989656
91	0.782236	0.0227795	0.98966
92	0.782237	0.0228023	0.989659
93	0.782237	0.0228364	0.989657
94	0.782238	0.0228569	0.989653
95	0.78224	0.0228589	0.989647
96	0.782242	0.0228842	0.989639
97	0.782244	0.0229201	0.989628
98	0.782246	0.0229534	0.989614
99	0.782249	0.0229671	0.989601
100	0.782252	0.0229962	0.989586
101	0.782255	0.0230323	0.989571
102	0.782257	0.0230673	0.989556
103	0.782256	0.0230914	0.989544
104	0.782257	0.0231034	0.989532
105	0.782259	0.0231016	0.989526
106	0.782261	0.0231191	0.989522
107	0.782262	0.0231501	0.989515
108	0.782263	0.0231799	0.989506
109	0.782265	0.0232057	0.989497
110	0.782266	0.0232234	0.989491
111	0.782268	0.0232234	0.989484
112	0.782269	0.0232326	0.989478
113	0.78227	0.0232538	0.989473
114	0.782271	0.0232737	0.98947
115	0.782272	0.0232875	0.989466
116	0.782272	0.0232877	0.989465
117	0.782272	0.0232799	0.989462
118	0.782273	0.0232736	0.989462
119	0.782273	0.0232752	0.989461
120	0.782273	0.0232822	0.98946
121	0.782272	0.0232899	0.989461
122	0.782272	0.0232964	0.989463
123	0.782273	0.0233009	0.989464
124	0.782272	0.0232908	0.989466
125	0.782272	0.0232834	0.989467
126	0.782272	0.0232935	0.98947
127	0.782271	0.0233082	0.989472
128	0.782271	0.0233212	0.989474
129	0.782271	0.0233316	0.989475
130	0.78227	0.0233383	0.989477
131	0.78227	0.023344	0.989478
132	0.78227	0.0233479	0.989479
133	0.782269	0.0233513	0.98948
134	0.782269	0.0233515	0.989483
135	0.782268	0.0233515	0.989485
136	0.782268	0.0233499	0.989487
137	0.782267	0.0233471	0.98949
138	0.782267	0.0233433	0.989493
139	0.782266	0.0233364	0.989498
140	0.782265	0.0233309	0.989501
141	0.782265	0.023324	0.989506
142	0.782264	0.0233173	0.989509
143	0.782263	0.0233106	0.989512
144	0.782263	0.0233025	0.989516
145	0.782262	0.0232944	0.98952
146	0.782262	0.0232881	0.989521
147	0.782261	0.0232809	0.989524
148	0.782261	0.0232737	0.989526
149	0.782261	0.0232662	0.989528
150	0.78226	0.023259	0.98953
151	0.78226	0.0232517	0.989532
152	0.78226	0.0232448	0.989533
153	0.782259	0.0232367	0.989536
154	0.782259	0.0232292	0.989538
155	0.782258	0.0232217	0.98954
156	0.782258	0.0232137	0.989543
157	0.782257	0.023206	0.989546
158	0.782257	0.0231979	0.989549
159	0.782256	0.0231894	0.989552
160	0.782256	0.0231814	0.989555
161	0.782255	0.0231731	0.989559
162	0.782254	0.0231652	0.989562
163	0.782252	0.0231561	0.989567
164	0.782252	0.0231487	0.989571
165	0.782251	0.0231414	0.989575
166	0.782249	0.0231343	0.98958
167	0.782249	0.0231333	0.989583
168	0.782248	0.023127	0.989589
169	0.782247	0.0231159	0.989595
170	0.782246	0.0231122	0.989602
171	0.782245	0.0231152	0.989607
172	0.782244	0.023121	0.989611
