0	0.782169	0.0199994	0.99
1	0.782168	0.0199868	0.990027
2	0.782182	0.0200214	0.990039
3	0.782196	0.020126	0.99003
4	0.782213	0.0203251	0.98999
5	0.782229	0.0206163	0.989916
6	0.782238	0.0209823	0.989812
7	0.782247	0.0213983	0.989689
8	0.782266	0.0219133	0.989556
9	0.782289	0.0225474	0.989419
10	0.782314	0.023196	0.989279
11	0.782343	0.0238477	0.989137
12	0.782379	0.0245049	0.988989
13	0.782415	0.0252536	0.988835
14	0.78223	0.0260732	0.988701
15	0.782181	0.0269937	0.988446
16	0.782166	0.0279422	0.988153
17	0.782176	0.0290364	0.987858
18	0.782195	0.0301558	0.987563
19	0.782228	0.0312545	0.987269
20	0.782272	0.0324861	0.986973
21	0.782325	0.0337501	0.986677
22	0.782384	0.0350073	0.986379
23	0.782202	0.0364802	0.986037
24	0.782161	0.0379604	0.985647
25	0.782175	0.0396039	0.98525
26	0.782211	0.0412376	0.984852
27	0.782271	0.0430273	0.984449
28	0.782343	0.044811	0.984043
29	0.782211	0.0467545	0.983657
30	0.782151	0.04881	0.983195
31	0.782173	0.0509858	0.982691
32	0.782236	0.0533235	0.982187
33	0.782319	0.0557449	0.981681
34	0.78223	0.0582518	0.981197
35	0.782154	0.0609643	0.980633
36	0.782189	0.0638479	0.980043
37	0.782267	0.066886	0.979463
38	0.782372	0.0700905	0.978883
39	0.782153	0.0735109	0.978282
40	0.782176	0.0771452	0.977667
41	0.782259	0.0810179	0.97703
42	0.782374	0.0851277	0.976389
43	0.782152	0.0895815	0.975718
44	0.78219	0.0943395	0.975037
45	0.78229	0.0994895	0.974343
46	0.782225	0.105076	0.973645
47	0.782158	0.111154	0.972927
48	0.782236	0.11784	0.972198
49	0.782362	0.125247	0.971465
50	0.782155	0.133571	0.970705
51	0.782206	0.142929	0.969936
52	0.782328	0.153597	0.96916
53	0.782163	0.165907	0.968369
54	0.78219	0.180025	0.967564
55	0.782307	0.196685	0.966762
56	0.782167	0.21695	0.965957
57	0.782171	0.241964	0.965135
58	0.782277	0.273898	0.964314
59	0.782144	0.310335	0.963497
60	0.782141	0.332471	0.962667
61	0.782254	0.326161	0.96184
62	0.782141	0.342761	0.961014
63	0.782132	0.353813	0.960177
64	0.782224	0.36252	0.959346
65	0.782112	0.370473	0.958519
66	0.782098	0.378837	0.957682
67	0.7822	0.395636	0.956851
68	0.782091	0.37523	0.956026
69	0.782062	0.403747	0.955191
70	0.782112	0.412869	0.954365
71	0.78201	0.426687	0.953547
72	0.781963	0.436509	0.952724
73	0.78205	0.447223	0.951913
74	0.781983	0.443138	0.951114
75	0.781932	0.454275	0.950308
76	0.782009	0.466968	0.949514
77	0.782031	0.475155	0.948735
78	0.781894	0.481781	0.94795
79	0.781878	0.477502	0.947178
80	0.781876	0.469045	0.946424
81	0.781566	0.47648	0.94567
82	0.781364	0.496664	0.944924
83	0.781279	0.497901	0.944194
84	0.781083	0.501758	0.943472
85	0.781009	0.509051	0.942754
86	0.781087	0.530033	0.942051
87	0.781252	0.538851	0.941363
88	0.780911	0.556973	0.940675
89	0.780874	0.573848	0.939994
