0	0.782169	0.0199994	0.99
1	0.782173	0.0199756	0.990032
2	0.782188	0.0199884	0.990047
3	0.782199	0.0200742	0.990039
4	0.782211	0.0202659	0.989993
5	0.782222	0.0205402	0.989913
6	0.782226	0.0208619	0.989812
7	0.782234	0.0212033	0.989708
8	0.78224	0.021554	0.989604
9	0.782259	0.0220148	0.989503
10	0.782281	0.0225342	0.989398
11	0.782308	0.0230433	0.989287
12	0.782334	0.0235575	0.989167
13	0.782365	0.0240855	0.989037
14	0.782396	0.0246265	0.988902
15	0.782432	0.0252577	0.98876
16	0.782219	0.0260111	0.988579
17	0.78219	0.0268429	0.988304
18	0.78218	0.0276622	0.98804
19	0.782176	0.028483	0.987782
20	0.782194	0.0294699	0.987526
21	0.782223	0.0304311	0.987271
22	0.782257	0.0313814	0.987014
23	0.782301	0.0324167	0.986754
24	0.782358	0.0335295	0.986489
25	0.782286	0.0346292	0.986217
26	0.78218	0.0358766	0.985875
27	0.782163	0.0372098	0.985512
28	0.782177	0.0385239	0.985147
29	0.782215	0.0399882	0.984781
30	0.782268	0.0414378	0.984412
31	0.782332	0.0429788	0.984047
32	0.782233	0.0445375	0.983699
33	0.78216	0.0461899	0.983336
34	0.782164	0.0479921	0.982872
35	0.782201	0.0498765	0.982425
36	0.782253	0.0517697	0.981985
37	0.782327	0.0538138	0.981551
38	0.782215	0.0559092	0.981107
39	0.782167	0.0581603	0.980575
40	0.78219	0.0605478	0.980059
41	0.782248	0.0630114	0.979551
42	0.782324	0.0655703	0.979047
43	0.782198	0.068251	0.978535
44	0.782169	0.0711389	0.977947
45	0.782209	0.0741526	0.97738
46	0.782278	0.0773146	0.976818
47	0.782374	0.0806429	0.976258
48	0.782165	0.0841821	0.97566
49	0.782193	0.0879044	0.975064
50	0.782264	0.0918611	0.974438
51	0.782364	0.0960624	0.973821
52	0.782173	0.10055	0.973148
53	0.7822	0.105332	0.972476
54	0.782284	0.110402	0.971819
55	0.782249	0.115836	0.971148
56	0.782172	0.12166	0.970485
57	0.782228	0.127964	0.96979
58	0.782316	0.134785	0.969093
59	0.782192	0.142195	0.968383
60	0.782194	0.150272	0.967683
61	0.782265	0.159174	0.966977
62	0.782369	0.168966	0.966277
63	0.78218	0.179959	0.96556
64	0.782223	0.192368	0.964848
65	0.782312	0.206627	0.96414
66	0.782194	0.223204	0.963426
67	0.782192	0.242685	0.962695
68	0.782257	0.266058	0.961976
69	0.782351	0.295938	0.961277
70	0.782151	0.335763	0.960555
71	0.78217	0.389278	0.959852
72	0.78224	0.418469	0.959172
73	0.782135	0.42505	0.958502
74	0.782106	0.434404	0.957826
75	0.78212	0.444344	0.95717
76	0.782181	0.46049	0.956538
77	0.78204	0.472955	0.955905
78	0.782008	0.476154	0.955274
79	0.781969	0.484538	0.954665
80	0.781974	0.486481	0.954076
