0	0.782169	0.0199994	0.99
1	0.782177	0.0199606	0.990037
2	0.782188	0.0199421	0.990061
3	0.782193	0.0200118	0.990054
4	0.782198	0.0201774	0.99001
5	0.782208	0.0203823	0.989948
6	0.782213	0.0206053	0.989878
7	0.782216	0.0208301	0.989812
8	0.782224	0.0210556	0.989748
9	0.78223	0.0212819	0.989689
10	0.782237	0.0215244	0.989623
11	0.782246	0.0218507	0.989554
12	0.782268	0.022261	0.989475
13	0.782282	0.0226591	0.989387
14	0.782305	0.0230628	0.989294
15	0.782324	0.0234748	0.989197
16	0.782348	0.0238956	0.989099
17	0.782371	0.0243261	0.988997
18	0.782398	0.0247617	0.988892
19	0.782427	0.0253134	0.988781
20	0.782254	0.025954	0.988609
21	0.78221	0.0266408	0.98838
22	0.782185	0.0273129	0.988164
23	0.782169	0.0279807	0.987952
24	0.78217	0.0286908	0.987742
25	0.782185	0.0294911	0.987534
26	0.782208	0.030264	0.987326
27	0.782237	0.0310362	0.987115
28	0.782265	0.0318119	0.986903
29	0.78231	0.0327277	0.986692
30	0.782353	0.0336183	0.986482
31	0.782399	0.0344905	0.986272
32	0.782204	0.0354802	0.985984
33	0.782174	0.0365896	0.985683
34	0.782171	0.037664	0.985389
35	0.78218	0.0387319	0.985104
36	0.782208	0.0399391	0.984825
37	0.782243	0.0411094	0.984548
38	0.782282	0.0423209	0.984273
39	0.782336	0.043619	0.984
40	0.782278	0.0448868	0.983727
41	0.782182	0.0463238	0.983419
42	0.782163	0.047796	0.983058
43	0.782177	0.0493617	0.982696
44	0.782205	0.0509426	0.98234
45	0.782252	0.0526043	0.981986
46	0.782307	0.0542874	0.981635
47	0.782375	0.0560756	0.981283
48	0.782187	0.0579749	0.980816
49	0.782175	0.0599805	0.980396
50	0.782196	0.0620183	0.979978
51	0.782237	0.064103	0.979561
52	0.782298	0.0663195	0.97915
53	0.782298	0.068593	0.978744
54	0.782178	0.0710303	0.978249
55	0.782178	0.0735352	0.97778
56	0.782211	0.0761701	0.977322
57	0.782263	0.0789026	0.976876
58	0.782333	0.0817496	0.976433
59	0.782192	0.0847266	0.97599
60	0.78217	0.0879122	0.975479
61	0.782197	0.0912417	0.974975
62	0.782254	0.0947505	0.974479
63	0.782326	0.0984418	0.973988
64	0.782197	0.102324	0.973488
65	0.782178	0.106494	0.972933
66	0.782209	0.110904	0.972393
67	0.782269	0.115588	0.971866
68	0.782349	0.120554	0.971344
69	0.782188	0.125907	0.970789
70	0.78219	0.131672	0.970235
71	0.782236	0.137905	0.969681
72	0.782304	0.144674	0.969132
73	0.782231	0.152028	0.968595
74	0.782184	0.160099	0.968019
75	0.78221	0.168955	0.967447
76	0.782273	0.178714	0.966879
77	0.782356	0.189693	0.966318
78	0.782185	0.202148	0.965728
79	0.782198	0.216611	0.965132
80	0.78225	0.233345	0.964544
81	0.782325	0.254107	0.963968
82	0.782182	0.280856	0.963371
83	0.782168	0.315736	0.962772
84	0.782199	0.359495	0.962189
85	0.782263	0.377963	0.961624
86	0.782174	0.384288	0.961059
87	0.782133	0.390701	0.960477
88	0.782138	0.399718	0.959916
89	0.782182	0.410136	0.959378
90	0.782245	0.427994	0.958859
91	0.782091	0.433103	0.958317
92	0.78203	0.43359	0.957788
93	0.782053	0.435823	0.957281
94	0.78207	0.452552	0.956794
95	0.782108	0.460748	0.956324
96	0.781933	0.473289	0.955832
97	0.781921	0.491248	0.955353
98	0.78194	0.496963	0.95489
99	0.781978	0.49597	0.95444
100	0.782026	0.511486	0.954002
101	0.781923	0.51779	0.953553
102	0.781875	0.504331	0.953087
103	0.781872	0.524667	0.952629
104	0.781881	0.493298	0.952181
105	0.781899	0.532974	0.95174
106	0.781805	0.525115	0.951304
107	0.7814	0.54892	0.950845
