0	0.782169	0.0199994	0.99
1	0.782177	0.0199558	0.990039
2	0.782187	0.019928	0.990066
3	0.782191	0.0199893	0.990061
4	0.782194	0.0201357	0.990023
5	0.782201	0.0203097	0.989972
6	0.782209	0.020494	0.989917
7	0.782209	0.0206825	0.989862
8	0.782212	0.0208715	0.989809
9	0.782219	0.0210608	0.989761
10	0.782225	0.0212595	0.989711
11	0.782228	0.0214747	0.989654
12	0.782241	0.0217462	0.989591
13	0.782256	0.0221307	0.989519
14	0.78227	0.0224959	0.989442
15	0.782291	0.0228623	0.989362
16	0.782307	0.0232358	0.989278
17	0.78233	0.0236187	0.989192
18	0.782349	0.0240116	0.989101
19	0.782372	0.0244099	0.989007
20	0.782395	0.0248117	0.988907
21	0.782424	0.0253572	0.988803
22	0.782249	0.0258271	0.988768
23	0.782205	0.0265082	0.988511
24	0.782185	0.0271662	0.988274
25	0.782168	0.0277995	0.988059
26	0.782165	0.0284275	0.987855
27	0.782168	0.029191	0.987654
28	0.782191	0.0299148	0.987459
29	0.782215	0.0306347	0.987264
30	0.782241	0.0313596	0.987067
31	0.782271	0.0321465	0.986869
32	0.78231	0.0330008	0.986674
33	0.78235	0.0338218	0.98648
34	0.782388	0.0346357	0.986289
35	0.782217	0.0355801	0.986044
36	0.782183	0.0366229	0.985759
37	0.782172	0.0376237	0.985491
38	0.78217	0.0386297	0.985232
39	0.78219	0.0397695	0.984975
40	0.782218	0.0408712	0.984718
41	0.782253	0.0419925	0.984462
42	0.7823	0.0432275	0.984204
43	0.782348	0.0444268	0.983945
44	0.782247	0.0456539	0.983746
45	0.782181	0.0471013	0.983352
46	0.782166	0.0485183	0.982999
47	0.78218	0.0500315	0.982657
48	0.782207	0.0515064	0.982316
49	0.782252	0.0531315	0.981975
50	0.782304	0.0547151	0.981634
51	0.782371	0.0564384	0.981294
52	0.782186	0.0582371	0.980868
53	0.782169	0.060129	0.980452
54	0.782188	0.0620615	0.98005
55	0.782227	0.0640169	0.979652
56	0.782282	0.066107	0.979259
57	0.782344	0.0682273	0.978874
58	0.782186	0.070367	0.978517
59	0.78217	0.0727692	0.978036
60	0.782189	0.0752111	0.977598
61	0.782226	0.0777306	0.977169
62	0.782282	0.0803409	0.976748
63	0.782351	0.0830587	0.976336
64	0.782187	0.085976	0.975853
65	0.782176	0.0890172	0.975386
66	0.782204	0.0922052	0.97492
67	0.782255	0.0955507	0.974458
68	0.782322	0.0990428	0.974001
69	0.782207	0.102768	0.973485
70	0.78218	0.106733	0.972971
71	0.782201	0.110884	0.972474
72	0.782254	0.115291	0.971976
73	0.782324	0.119946	0.971481
74	0.782198	0.124942	0.97098
75	0.782178	0.130323	0.970443
76	0.782211	0.136121	0.969907
77	0.78227	0.142378	0.969378
78	0.782347	0.149173	0.968857
79	0.782188	0.156567	0.968304
80	0.78219	0.164625	0.967737
81	0.782235	0.173452	0.967177
82	0.782306	0.183199	0.966625
83	0.782218	0.194254	0.966063
84	0.782185	0.2069	0.965471
85	0.782215	0.221576	0.964894
86	0.782275	0.238815	0.964329
87	0.782352	0.260969	0.963776
88	0.782172	0.289255	0.963184
89	0.782175	0.32716	0.962605
90	0.782216	0.361723	0.962044
91	0.782283	0.368385	0.9615
92	0.782161	0.376214	0.960947
93	0.782137	0.384279	0.960385
94	0.78215	0.394105	0.959843
95	0.782198	0.407791	0.959319
96	0.78226	0.415127	0.958813
97	0.782084	0.418416	0.958284
98	0.782057	0.409562	0.957769
99	0.782054	0.429912	0.957272
100	0.782085	0.439992	0.956796
101	0.782128	0.456209	0.956338
102	0.781986	0.474111	0.955861
103	0.781973	0.470202	0.955386
104	0.781988	0.481439	0.954926
105	0.782021	0.480415	0.954477
106	0.782064	0.494712	0.954036
107	0.781967	0.499264	0.953589
108	0.781874	0.502136	0.953115
109	0.781844	0.509312	0.952651
110	0.781721	0.475098	0.952193
111	0.78172	0.518117	0.951745
112	0.781733	0.53502	0.951304
