0	4.18876	0.0655673	0.0625941	1.09999
1	4.18872	0.0638966	0.0632973	1.09867
2	4.1888	0.06388	0.0640785	1.09909
3	4.18882	0.064378	0.0638817	1.0995
4	4.18882	0.0643358	0.0636609	1.09933
5	4.18883	0.0648385	0.0633913	1.09969
6	4.18869	0.0675879	0.0637988	1.10277
7	4.18874	0.0842631	0.0661953	1.12138
8	4.18842	0.107663	0.0686209	1.14702
9	4.18863	0.117796	0.068927	1.15769
10	4.18857	0.114653	0.0708268	1.15558
11	4.18856	0.111759	0.0723444	1.15348
12	4.18866	0.110687	0.0723192	1.15236
13	4.18874	0.110777	0.0733349	1.15306
14	4.18883	0.110881	0.0728693	1.15289
15	4.18883	0.111935	0.0713609	1.15308
16	4.18885	0.114092	0.0722313	1.15584
17	4.18876	0.123751	0.072517	1.16603
18	4.18893	0.121305	0.0716901	1.16299
19	4.18906	0.128352	0.0720129	1.1705
20	4.18903	0.142398	0.0718819	1.18499
21	4.18902	0.143402	0.0722204	1.18624
22	4.18893	0.144238	0.0726052	1.18734
23	4.18903	0.142766	0.0725224	1.18576
24	4.18904	0.143779	0.0727768	1.18697
25	4.18903	0.146028	0.0720543	1.18886
26	4.18911	0.156282	0.0729331	1.20004
27	4.18899	0.178676	0.0744382	1.22424
28	4.18928	0.201844	0.0895423	1.25817
29	4.18941	0.236335	0.0915992	1.29568
30	4.18955	0.259642	0.0940915	1.32183
31	4.18958	0.286655	0.0979814	1.35294
32	4.18995	0.302663	0.107234	1.37646
33	4.19005	0.323321	0.121956	1.40926
34	4.19026	0.355723	0.131594	1.45121
35	4.19028	0.404776	0.139877	1.51041
36	4.1907	0.441171	0.153688	1.56113
37	4.19083	0.439577	0.158462	1.56345
38	4.19101	0.436585	0.165766	1.56641
39	4.19097	0.477311	0.176977	1.62073
40	4.19105	0.51978	0.182103	1.67202
41	4.19086	0.542174	0.183269	1.69775
42	4.19079	0.540893	0.184496	1.69748
43	4.19079	0.539924	0.185677	1.69752
44	4.19074	0.539977	0.186771	1.6986
45	4.19082	0.527582	0.189891	1.68783
46	4.19085	0.518943	0.192569	1.68078
47	4.1908	0.51918	0.193766	1.68215
48	4.19072	0.530931	0.195751	1.69703
49	4.19082	0.513015	0.197003	1.67833
50	4.19095	0.515752	0.196428	1.68083
51	4.19094	0.516368	0.196741	1.68181
52	4.19095	0.529794	0.197318	1.69724
53	4.19085	0.545616	0.198211	1.71565
54	4.19083	0.543616	0.198519	1.71372
55	4.19088	0.54532	0.199567	1.71661
56	4.19092	0.580213	0.207679	1.76331
57	4.19081	0.59582	0.207729	1.78078
58	4.19091	0.585508	0.210504	1.77202
59	4.1909	0.588102	0.211833	1.77623
60	4.19096	0.591267	0.209958	1.77791
61	4.19091	0.608073	0.212293	1.79904
62	4.19084	0.626863	0.21283	1.8206
63	4.19084	0.619649	0.213346	1.81305
64	4.19068	0.628224	0.213515	1.82282
65	4.19072	0.634132	0.215357	1.83133
66	4.19066	0.649489	0.216006	1.84921
67	4.19056	0.656985	0.216363	1.85799
68	4.19046	0.66266	0.216001	1.86397
69	4.1904	0.66802	0.216587	1.87059
70	4.19043	0.66508	0.217863	1.86863
71	4.19041	0.677018	0.218422	1.88262
72	4.19039	0.689678	0.21879	1.89722
73	4.19038	0.687717	0.218973	1.89522
74	4.19048	0.67488	0.217801	1.87957
75	4.19034	0.685052	0.21772	1.89089
76	4.19032	0.703969	0.217702	1.9121
77	4.1902	0.696634	0.217759	1.90393
78	4.19005	0.726258	0.217577	1.93698
79	4.18991	0.74411	0.217374	1.95679
80	4.18986	0.742544	0.217439	1.9551
81	4.1898	0.763559	0.217851	1.97914
82	4.18957	0.773148	0.218148	1.99023
83	4.18923	0.77763	0.219112	1.99634
84	4.189	0.784099	0.219442	2.00398
85	4.1888	0.796512	0.21974	2.01826
86	4.18864	0.81034	0.2197	2.03375
87	4.18852	0.814248	0.219542	2.03796
88	4.18831	0.831245	0.219723	2.05726
89	4.18798	0.814294	0.219527	2.03799
90	4.18783	0.813892	0.219868	2.03793
91	4.18775	0.794614	0.220104	2.01654
92	4.18784	0.798004	0.220075	2.02031
93	4.1878	0.789984	0.220453	2.01173
94	4.1877	0.78737	0.221725	2.01023
95	4.18749	0.782719	0.224069	2.00764
96	4.18738	0.781536	0.2272	2.00986
97	4.1873	0.791329	0.227856	2.02165
98	4.18723	0.825912	0.228291	2.06119
99	4.18711	0.828757	0.230815	2.06734
100	4.18699	0.833173	0.230548	2.07202
101	4.18694	0.832504	0.230949	2.07174
102	4.18683	0.825848	0.231252	2.06457
103	4.18675	0.809179	0.238327	2.05393
104	4.18681	0.791296	0.242345	2.03828
105	4.18676	0.776301	0.24291	2.02187
106	4.18674	0.77862	0.243216	2.02486
107	4.18663	0.771448	0.243346	2.01684
108	4.18662	0.753281	0.24354	1.99638
109	4.18667	0.734879	0.244172	1.97614
110	4.18663	0.7398	0.245708	1.98348
111	4.18652	0.73676	0.246128	1.98049
112	4.18654	0.739217	0.246127	1.98329
113	4.18647	0.747338	0.246261	1.9927
114	4.18645	0.761077	0.246383	2.00851
115	4.18651	0.768832	0.24654	2.01753
116	4.18648	0.80609	0.246014	2.05941
117	4.18644	0.791995	0.245839	2.04314
118	4.18637	0.80329	0.245683	2.05583
119	4.18629	0.835556	0.24546	2.09235
120	4.18634	0.830516	0.24522	2.08632
121	4.18634	0.834085	0.24516	2.09032
122	4.18631	0.827157	0.246253	2.08372
123	4.18623	0.828002	0.247063	2.08565
124	4.1862	0.82112	0.247432	2.07823
