0	4.18876	0.0655673	0.0625941	1.09999
1	4.18878	0.0625609	0.0632031	1.09724
2	4.18878	0.0613872	0.0634279	1.09615
3	4.18877	0.0618621	0.0635565	1.09671
4	4.18884	0.0614899	0.0631105	1.09608
5	4.18885	0.0616491	0.0630937	1.09623
6	4.1889	0.0611744	0.0628653	1.09561
7	4.18893	0.061824	0.0627948	1.09624
8	4.18895	0.0613252	0.0623118	1.09546
9	4.18897	0.0613679	0.0620229	1.09534
10	4.18899	0.0614537	0.0624792	1.09568
11	4.18904	0.0624916	0.0627775	1.09692
12	4.18893	0.0658521	0.0627023	1.10035
13	4.18895	0.0713326	0.0630908	1.10623
14	4.18886	0.0751428	0.062339	1.10973
15	4.18867	0.06887	0.0615319	1.1028
16	4.18868	0.0691769	0.0619187	1.10334
17	4.18872	0.0693079	0.0610818	1.10299
18	4.18886	0.0693854	0.0609458	1.103
19	4.18891	0.0588683	0.0585605	1.09081
20	4.18886	0.0527691	0.0570752	1.0837
21	4.18891	0.054407	0.0570497	1.08537
22	4.18905	0.0504608	0.0558636	1.08065
23	4.18915	0.0419525	0.052909	1.07027
24	4.18909	0.0306405	0.0497448	1.05693
25	4.18912	0.0235011	0.0409998	1.04492
26	4.18911	0.0113655	0.0331752	1.02842
27	4.18912	-0.0111142	0.0261016	1.00196
28	4.18903	-0.0149144	0.0235059	0.996801
29	4.18911	-0.0150187	0.0230704	0.996476
30	4.18919	-0.0157038	0.0222241	0.995357
31	4.18922	-0.0156916	0.0216224	0.995066
32	4.18927	-0.0153462	0.0212222	0.995214
33	4.18917	-0.0147204	0.0193787	0.99492
34	4.1891	-0.0265778	0.00113345	0.973974
35	4.18911	-0.041961	-0.00813321	0.954159
36	4.18905	-0.0402759	-0.00848725	0.955669
37	4.18899	-0.0385792	-0.00935979	0.956942
38	4.18909	-0.0397489	-0.011247	0.954881
39	4.18902	-0.0439357	-0.013844	0.949492
40	4.18908	-0.0536573	-0.0313749	0.931726
41	4.18887	-0.0668984	-0.0417328	0.914029
42	4.18895	-0.0748728	-0.0606449	0.897901
43	4.18913	-0.0940807	-0.0713029	0.874734
44	4.18909	-0.101699	-0.0774333	0.864818
45	4.1891	-0.101639	-0.0875496	0.860685
