0	4.18876	0.0655673	0.0625941	1.09999
1	4.1888	0.0627322	0.0646093	1.09821
2	4.18883	0.0611325	0.0634361	1.09589
3	4.18885	0.0614161	0.0636482	1.09631
4	4.18886	0.0615496	0.0634261	1.09632
5	4.18887	0.06148	0.0636266	1.09636
6	4.18891	0.0618448	0.0638163	1.09684
7	4.18894	0.0618833	0.0633466	1.09662
8	4.18894	0.0623932	0.0632836	1.09711
9	4.18899	0.0625823	0.0633004	1.09731
10	4.18903	0.0633839	0.0628243	1.09787
11	4.18895	0.0664206	0.0629765	1.10109
12	4.18899	0.0731912	0.0635676	1.10842
13	4.18878	0.0823964	0.0637551	1.11804
14	4.18875	0.0845068	0.0630753	1.11982
15	4.18879	0.0890301	0.0640193	1.12504
16	4.1888	0.0884666	0.0628805	1.1238
17	4.18877	0.0808423	0.060651	1.11464
18	4.18878	0.0618878	0.055381	1.09213
19	4.18875	0.0379203	0.0478777	1.06338
20	4.18868	0.0240783	0.0327818	1.04114
21	4.18861	0.0150602	0.0268429	1.02887
22	4.18864	0.000260833	0.0206916	1.01072
23	4.18855	-0.0188748	0.00163225	0.981927
24	4.18815	-0.0484645	-0.0152165	0.944351
25	4.1884	-0.0673583	-0.0386148	0.914976
26	4.18846	-0.0779981	-0.0466623	0.900981
27	4.18806	-0.0898746	-0.0702014	0.879263
28	4.18804	-0.0994991	-0.0756926	0.867663
29	4.18826	-0.0987768	-0.0759069	0.868269
30	4.18838	-0.101927	-0.0778972	0.864406
31	4.18846	-0.109309	-0.0945988	0.850464
32	4.18816	-0.124474	-0.104304	0.832129
33	4.18842	-0.129006	-0.107125	0.826713
34	4.18828	-0.127385	-0.10647	0.828509
35	4.18837	-0.127726	-0.106818	0.828049
36	4.18844	-0.127594	-0.107341	0.827968
37	4.18849	-0.127753	-0.108327	0.827431
38	4.1884	-0.126066	-0.107175	0.829484
39	4.18846	-0.126532	-0.107179	0.82904
40	4.18865	-0.12333	-0.117538	0.828009
41	4.18879	-0.133569	-0.132722	0.812512
42	4.18874	-0.144364	-0.13865	0.800164
43	4.18879	-0.144041	-0.138488	0.800528
44	4.18876	-0.143449	-0.136228	0.801929
45	4.1887	-0.142714	-0.13706	0.802304
46	4.18865	-0.142045	-0.137606	0.802725
47	4.18873	-0.140273	-0.136211	0.804908
48	4.18888	-0.139868	-0.135323	0.805623
49	4.18882	-0.137836	-0.135475	0.807468
50	4.18891	-0.135503	-0.134104	0.810173
51	4.18896	-0.133899	-0.132431	0.812313
52	4.18897	-0.132789	-0.130467	0.814105
53	4.18864	-0.125764	-0.129893	0.82092
54	4.18869	-0.116137	-0.129757	0.830013
55	4.18831	-0.101317	-0.123922	0.846248
56	4.18834	-0.0926169	-0.122438	0.855039
57	4.18822	-0.0904912	-0.120802	0.857703
58	4.18806	-0.0880134	-0.118709	0.860889
59	4.18822	-0.0823646	-0.117405	0.866755
60	4.18825	-0.0777426	-0.116902	0.871328
61	4.18812	-0.0739818	-0.11792	0.87446
62	4.18828	-0.0674425	-0.115504	0.881641
63	4.18817	-0.0622228	-0.11339	0.887463
64	4.18785	-0.064148	-0.112097	0.886183
65	4.18804	-0.0628043	-0.111922	0.887529
66	4.1879	-0.0596281	-0.0972098	0.896784
67	4.18793	-0.0616649	-0.0970632	0.894904
68	4.18798	-0.0621282	-0.0961652	0.894845
69	4.18801	-0.0618856	-0.0951893	0.895494
70	4.18804	-0.0616751	-0.0951305	0.89572
71	4.18805	-0.0619019	-0.0947739	0.895656
72	4.18809	-0.0617074	-0.0946249	0.895905
73	4.18813	-0.0616159	-0.0948118	0.895913
74	4.18819	-0.0613316	-0.0950686	0.896074
75	4.18821	-0.0605605	-0.0953099	0.896707
76	4.1882	-0.0600674	-0.0946538	0.897459
77	4.18824	-0.0592121	-0.093931	0.898585
78	4.18824	-0.0583422	-0.0931525	0.899751
79	4.18829	-0.0515495	-0.0923625	0.906583
80	4.18823	-0.0500567	-0.0960394	0.906417
81	4.18839	-0.0540028	-0.101415	0.900343
82	4.18823	-0.0584933	-0.0988943	0.897145
83	4.18845	-0.0620911	-0.0984001	0.893928
84	4.18848	-0.0623087	-0.097986	0.893897
85	4.18842	-0.0628212	-0.0975568	0.893591
86	4.18844	-0.0631514	-0.0976115	0.893253
87	4.18839	-0.0636381	-0.0980842	0.892588
88	4.18837	-0.0636699	-0.0979502	0.892614
89	4.18844	-0.0637889	-0.0981157	0.89243
90	4.18847	-0.0638452	-0.0972259	0.892755
91	4.18841	-0.0641426	-0.0963156	0.892859
92	4.18834	-0.0656228	-0.0959973	0.891582
93	4.18835	-0.0653674	-0.0956492	0.891974
94	4.18839	-0.0656712	-0.0962074	0.891447
95	4.18838	-0.0653524	-0.0966405	0.891567
96	4.18832	-0.0656054	-0.0963536	0.891448
97	4.18836	-0.0665292	-0.0982345	0.889768
98	4.18841	-0.0742729	-0.103256	0.88028
99	4.1885	-0.078212	-0.105231	0.875712
100	4.1884	-0.0818225	-0.107056	0.871526
101	4.18818	-0.0726018	-0.103326	0.88184
102	4.18819	-0.067714	-0.102633	0.88678
103	4.18811	-0.0729266	-0.103984	0.881255
104	4.18829	-0.0842101	-0.108005	0.868869
105	4.1885	-0.0927649	-0.114474	0.858119
106	4.18856	-0.114496	-0.131444	0.830896
107	4.18881	-0.130594	-0.140163	0.812468
108	4.18876	-0.147566	-0.160507	0.789106
109	4.18928	-0.161887	-0.168298	0.773061
110	4.18903	-0.159327	-0.165212	0.776527
111	4.18895	-0.159197	-0.16507	0.776698
112	4.18896	-0.158997	-0.165341	0.776786
113	4.18901	-0.159127	-0.165579	0.77658
114	4.189	-0.158452	-0.164699	0.777519
115	4.18902	-0.158503	-0.165345	0.77724
116	4.18927	-0.155332	-0.164044	0.780639
117	4.189	-0.144628	-0.159093	0.792343
118	4.18892	-0.137003	-0.156551	0.80035
119	4.18891	-0.13704	-0.157521	0.799955
120	4.1889	-0.136428	-0.156433	0.800926
121	4.18886	-0.136865	-0.157404	0.800161
122	4.18866	-0.135831	-0.157463	0.801097
123	4.18842	-0.133834	-0.158372	0.80261
124	4.18849	-0.127173	-0.15702	0.809289
125	4.18845	-0.120539	-0.155283	0.816098
126	4.18847	-0.119489	-0.153864	0.81761
127	4.18855	-0.122902	-0.15657	0.813419
128	4.18884	-0.131213	-0.158889	0.804847
129	4.18869	-0.126063	-0.15763	0.81009
130	4.18842	-0.121616	-0.156076	0.814799
131	4.18847	-0.122268	-0.156142	0.814169
132	4.18857	-0.121417	-0.15501	0.815387
133	4.18855	-0.120966	-0.153929	0.816214
134	4.18861	-0.12086	-0.153952	0.816305
135	4.1885	-0.122732	-0.152614	0.815072
136	4.18857	-0.123239	-0.152687	0.814573
137	4.18865	-0.120983	-0.151599	0.817083
138	4.18842	-0.115212	-0.144618	0.825125
139	4.18829	-0.0975123	-0.128742	0.847907
140	4.18812	-0.0880139	-0.123737	0.85885
141	4.18812	-0.0836765	-0.122685	0.863363
142	4.18816	-0.084315	-0.124253	0.862124
143	4.18817	-0.084568	-0.122434	0.862625
144	4.1883	-0.0823724	-0.122229	0.864777
145	4.18825	-0.0768369	-0.120663	0.870636
146	4.18832	-0.0716326	-0.120035	0.875804
147	4.18832	-0.0757211	-0.121617	0.871296
148	4.18833	-0.075114	-0.122183	0.871637
149	4.18841	-0.0752386	-0.122107	0.87155
150	4.18856	-0.0754655	-0.12267	0.871105
