0	0.61839	1.14775
0.1	0.56715	1.07513
0.2	0.53767	0.99581
0.3	0.48901	0.90497
0.4	0.43924	0.81243
0.5	0.404991	0.70944
0.6	0.31122	0.60111
0.7	0.247801	0.46297
0.8	0.18816	0.311261
0.9	0.128909	0.142045
1	0	0
