0	0.6259572788047235
0.05	0.6257270406226764
0.1	0.6250358024588164
0.15000000000000002	0.623882076717033
0.2	0.6222633209177626
0.25	0.6201759543611604
0.3	0.6176153023673225
0.35	0.6145755484950245
0.39999999999999997	0.6110496671761114
0.44999999999999996	0.607029341220496
0.49999999999999994	0.6025048610348716
0.5499999999999999	0.5974650026756068
0.6	0.5918968810985875
0.65	0.5857857740178823
0.7000000000000001	0.5791149105791528
0.7500000000000001	0.5718652175094715
0.8000000000000002	0.564015013411333
0.8500000000000002	0.5555396392746504
0.9000000000000002	0.546411009883389
0.9500000000000003	0.5365970663202346
1.0000000000000002	0.5260611038592476
1.0500000000000003	0.5147609417087221
1.1000000000000003	0.5026478920293616
1.1500000000000004	0.4896654619105058
1.2000000000000004	0.4757477398609672
1.2500000000000004	0.4608173281965033
1.3000000000000005	0.44478274698438786
1.3500000000000005	0.4275351384712502
1.4000000000000006	0.4089441686576719
1.4500000000000006	0.38885305952092025
1.5000000000000007	0.3670730105321784
1.5500000000000007	0.3433779204448232
1.6000000000000008	0.31750231234203424
1.6500000000000008	0.28914856474119716
1.7000000000000008	0.25801477908976705
1.7500000000000009	0.22385379118564538
1.800000000000001	0.18654393074066072
1.850000000000001	0.14607192001446984
1.900000000000001	0.1022789882706903
2	0
