0.0100925	0.69999	2.32443	0.301145	1.90365	4.17109
0.0201851	0.69998	2.32441	0.301143	1.9034	4.17109
0.0302776	0.69997	2.32439	0.301142	1.90321	4.17109
0.0403701	0.69996	2.32437	0.30114	1.90304	4.17108
0.0504627	0.69995	2.32434	0.301138	1.90281	4.17108
0.0605552	0.699939	2.32432	0.301137	1.90253	4.17108
0.0700169	0.69993	2.32429	0.301137	1.90228	4.17107
0.0801095	0.69992	2.32428	0.301135	1.90197	4.17107
0.090202	0.69991	2.32425	0.301134	1.90168	4.17107
0.100295	0.6999	2.32422	0.301133	1.90138	4.17106
0.110387	0.69989	2.32419	0.301133	1.90102	4.17105
0.12048	0.69988	2.32418	0.30113	1.90042	4.17106
0.130572	0.699869	2.32416	0.301127	1.89996	4.17107
0.140034	0.69986	2.32414	0.301126	1.89965	4.17107
0.150126	0.69985	2.32412	0.301125	1.8993	4.17107
0.160219	0.69984	2.3241	0.301124	1.89894	4.17107
0.170311	0.69983	2.32406	0.301123	1.89859	4.17107
0.180404	0.69982	2.32402	0.301124	1.89819	4.17107
0.190497	0.69981	2.324	0.301123	1.89774	4.17108
0.200589	0.699799	2.32397	0.301122	1.89743	4.17108
0.210051	0.69979	2.32395	0.301121	1.89716	4.17109
0.220143	0.69978	2.32391	0.301121	1.89687	4.17109
0.230236	0.69977	2.32388	0.301121	1.8966	4.1711
0.240328	0.69976	2.32384	0.301122	1.89635	4.1711
0.250421	0.69975	2.3238	0.301123	1.89613	4.1711
0.260513	0.699739	2.32376	0.301124	1.89592	4.17111
0.270606	0.699729	2.32372	0.301125	1.89567	4.17111
0.280068	0.69972	2.32368	0.301126	1.89541	4.17112
0.29016	0.69971	2.32364	0.301127	1.8951	4.17112
0.300253	0.6997	2.32359	0.301129	1.8948	4.17112
0.310345	0.69969	2.32354	0.301131	1.89456	4.17112
0.320438	0.69968	2.32349	0.301133	1.8943	4.17112
0.33053	0.699669	2.32344	0.301135	1.89398	4.17112
0.340623	0.699659	2.3234	0.301136	1.89363	4.17112
0.350085	0.69965	2.32335	0.301139	1.89334	4.17112
0.360177	0.69964	2.3233	0.301141	1.89313	4.17111
0.37027	0.69963	2.32325	0.301143	1.89289	4.17111
0.380362	0.69962	2.32321	0.301144	1.89257	4.17112
0.390455	0.69961	2.32315	0.301147	1.89229	4.17111
0.400547	0.699599	2.3231	0.301149	1.89206	4.17111
0.410009	0.69959	2.32306	0.30115	1.89177	4.17111
0.420102	0.69958	2.323	0.301153	1.89147	4.1711
0.430194	0.69957	2.32294	0.301157	1.89117	4.17109
0.440287	0.69956	2.32289	0.30116	1.89086	4.17108
0.450379	0.69955	2.32285	0.30116	1.89038	4.17108
0.460472	0.69954	2.32281	0.301161	1.88997	4.17108
0.470564	0.699529	2.32278	0.301161	1.88959	4.17109
0.480026	0.69952	2.32274	0.301161	1.88924	4.17109
0.490118	0.69951	2.3227	0.301162	1.88888	4.17109
0.500211	0.6995	2.32267	0.301162	1.88845	4.17109
0.510304	0.69949	2.32265	0.301161	1.88806	4.1711
